hhid,animalid,altitude,goats,sheep,cattle,donkeys,species,breed,sex,age,bdt,bsr,avaq,area,pathogen,landuse,result
3019,69412,81.4,120,180,50,9,Goat,"Galla Goat, Cross",Female,Adult,BDT073497,BSR015590,AVAQ69412,Hola,brucella,Non Irrigated,negative
3019,69789,81.4,120,180,50,9,Sheep,Black Head Persian,Female,Adult,BDT073468,BSR015606,AVAQ69789,Hola,qfever,Non Irrigated,negative
3019,69018,81.4,120,180,50,9,Goat,"Galla Goat, Cross",Male,Adult,BDT073707,BSR015611,AVAQ69018,Hola,rvf,Non Irrigated,negative
3019,69272,81.4,120,180,50,9,Goat,"Galla Goat, Cross",Female,Adult,BDT073706,BSR015600,AVAQ69272,Hola,brucella,Non Irrigated,negative
3019,69747,81.4,120,180,50,9,Goat,"Galla Goat, Cross",Female,Adult,BDT073481,BSR015622,AVAQ69747,Hola,brucella,Non Irrigated,negative
3019,69749,81.4,120,180,50,9,Cattle,Orma Boran,Female,Adult,BDT072633,BSR016523,AVAQ69749,Hola,rvf,Non Irrigated,negative
3019,69707,81.4,120,180,50,9,Cattle,Orma Boran,Female,Weaner,BDT073702,BSR016522,AVAQ69707,Hola,rvf,Non Irrigated,negative
3019,69399,81.4,120,180,50,9,Goat,"Galla Goat, Cross",Female,Adult,BDT073503,BSR016312,AVAQ69399,Hola,qfever,Non Irrigated,negative
3019,69472,81.4,120,180,50,9,Goat,"Galla Goat, Cross",Male,Adult,BDT073478,BSR015624,AVAQ69472,Hola,rvf,Non Irrigated,positive
3019,69165,81.4,120,180,50,9,Sheep,Black Head Persian,Male,Weaner,BDT073482,BSR016314,AVAQ69165,Hola,qfever,Non Irrigated,negative
3019,69646,81.4,120,180,50,9,Cattle,Orma Boran,Female,Weaner,BDT073627,BSR016483,AVAQ69646,Hola,qfever,Non Irrigated,negative
3019,69340,81.4,120,180,50,9,Sheep,Black Head Persian,Female,Adult,BDT073719,BSR016288,AVAQ69340,Hola,brucella,Non Irrigated,negative
3019,69760,81.4,120,180,50,9,Sheep,Black Head Persian,Female,Adult,BDT073718,BSR015595,AVAQ69760,Hola,qfever,Non Irrigated,negative
3019,69789,81.4,120,180,50,9,Sheep,Black Head Persian,Female,Adult,BDT073468,BSR015606,AVAQ69789,Hola,rvf,Non Irrigated,negative
3019,69453,81.4,120,180,50,9,Goat,"Galla Goat, Cross",Female,Weaner,BDT073720,BSR016479,AVAQ69453,Hola,brucella,Non Irrigated,negative
3019,69015,81.4,120,180,50,9,Sheep,Black Head Persian,Female,Adult,BDT073499,BSR016493,AVAQ69015,Hola,rvf,Non Irrigated,negative
3019,69651,81.4,120,180,50,9,Goat,"Galla Goat, Cross",Female,Adult,BDT073502,BSR016475,AVAQ69651,Hola,qfever,Non Irrigated,negative
3019,69808,81.4,120,180,50,9,Cattle,Orma Boran,Male,Weaner,BDT073467,BSR015603,AVAQ69808,Hola,qfever,Non Irrigated,negative
3019,69794,81.4,120,180,50,9,Sheep,Black Head Persian,Male,Adult,BDT073710,BSR016290,AVAQ69794,Hola,qfever,Non Irrigated,negative
3019,69819,81.4,120,180,50,9,Goat,"Galla Goat, Cross",Female,Adult,BDT073496,BSR016289,AVAQ69819,Hola,brucella,Non Irrigated,negative
3019,69415,81.4,120,180,50,9,Goat,"Galla Goat, Cross",Female,Adult,BDT073505,BSR015601,AVAQ69415,Hola,brucella,Non Irrigated,negative
3019,69277,81.4,120,180,50,9,Sheep,Black Head Persian,Female,Adult,BDT073459,BSR016324,AVAQ69277,Hola,brucella,Non Irrigated,negative
3019,69681,81.4,120,180,50,9,Sheep,Black Head Persian,Male,Adult,BDT073732,BSR015604,AVAQ69681,Hola,brucella,Non Irrigated,negative
3019,69774,81.4,120,180,50,9,Sheep,Black Head Persian,Female,Weaner,BDT073486,BSR015615,AVAQ69774,Hola,rvf,Non Irrigated,negative
3019,69725,81.4,120,180,50,9,Cattle,Orma Boran,Female,Adult,BDT073484,BSR015614,AVAQ69725,Hola,rvf,Non Irrigated,negative
3019,69285,81.4,120,180,50,9,Cattle,Orma Boran,Female,Adult,BDT073485,BSR015619,AVAQ69285,Hola,qfever,Non Irrigated,negative
3019,69789,81.4,120,180,50,9,Sheep,Black Head Persian,Female,Adult,BDT073468,BSR015606,AVAQ69789,Hola,brucella,Non Irrigated,negative
3019,69684,81.4,120,180,50,9,Sheep,Black Head Persian,Female,Adult,BDT072636,BSR016279,AVAQ69684,Hola,rvf,Non Irrigated,positive
3019,69340,81.4,120,180,50,9,Sheep,Black Head Persian,Female,Adult,BDT073719,BSR016288,AVAQ69340,Hola,rvf,Non Irrigated,positive
3019,69412,81.4,120,180,50,9,Goat,"Galla Goat, Cross",Female,Adult,BDT073497,BSR015590,AVAQ69412,Hola,rvf,Non Irrigated,positive
3019,69434,81.4,120,180,50,9,Goat,"Galla Goat, Cross",Female,Adult,BDT073492,BSR015618,AVAQ69434,Hola,qfever,Non Irrigated,negative
3019,69819,81.4,120,180,50,9,Goat,"Galla Goat, Cross",Female,Adult,BDT073496,BSR016289,AVAQ69819,Hola,qfever,Non Irrigated,negative
3019,69747,81.4,120,180,50,9,Goat,"Galla Goat, Cross",Female,Adult,BDT073481,BSR015622,AVAQ69747,Hola,qfever,Non Irrigated,negative
3019,69405,81.4,120,180,50,9,Sheep,Black Head Persian,Female,Adult,BDT073488,BSR015591,AVAQ69405,Hola,rvf,Non Irrigated,negative
3019,69399,81.4,120,180,50,9,Goat,"Galla Goat, Cross",Female,Adult,BDT073503,BSR016312,AVAQ69399,Hola,rvf,Non Irrigated,positive
3019,69795,81.4,120,180,50,9,Cattle,Orma Boran,Female,Adult,BDT073476,BSR015582,AVAQ69795,Hola,rvf,Non Irrigated,negative
3019,69725,81.4,120,180,50,9,Cattle,Orma Boran,Female,Adult,BDT073484,BSR015614,AVAQ69725,Hola,brucella,Non Irrigated,negative
3019,69701,81.4,120,180,50,9,Cattle,Orma Boran,Female,Weaner,BDT073654,BSR016488,AVAQ69701,Hola,rvf,Non Irrigated,negative
3019,69758,81.4,120,180,50,9,Goat,"Galla Goat, Cross",Female,Adult,BDT073477,BSR015610,AVAQ69758,Hola,rvf,Non Irrigated,negative
3019,69272,81.4,120,180,50,9,Goat,"Galla Goat, Cross",Female,Adult,BDT073706,BSR015600,AVAQ69272,Hola,rvf,Non Irrigated,negative
3019,69284,81.4,120,180,50,9,Cattle,Orma Boran,Female,Weaner,BDT073698,BSR016520,AVAQ69284,Hola,qfever,Non Irrigated,negative
3019,69819,81.4,120,180,50,9,Goat,"Galla Goat, Cross",Female,Adult,BDT073496,BSR016289,AVAQ69819,Hola,rvf,Non Irrigated,negative
3019,69814,81.4,120,180,50,9,Goat,"Galla Goat, Cross",Male,Weaner,BDT073489,BSR015575,AVAQ69814,Hola,brucella,Non Irrigated,negative
3019,69018,81.4,120,180,50,9,Goat,"Galla Goat, Cross",Male,Adult,BDT073707,BSR015611,AVAQ69018,Hola,qfever,Non Irrigated,negative
3019,69327,81.4,120,180,50,9,Goat,"Galla Goat, Cross",Female,Adult,BDT073504,BSR015594,AVAQ69327,Hola,rvf,Non Irrigated,positive
3019,69405,81.4,120,180,50,9,Sheep,Black Head Persian,Female,Adult,BDT073488,BSR015591,AVAQ69405,Hola,brucella,Non Irrigated,negative
3019,69749,81.4,120,180,50,9,Cattle,Orma Boran,Female,Adult,BDT072633,BSR016523,AVAQ69749,Hola,qfever,Non Irrigated,negative
3019,69412,81.4,120,180,50,9,Goat,"Galla Goat, Cross",Female,Adult,BDT073497,BSR015590,AVAQ69412,Hola,qfever,Non Irrigated,negative
3020,69657,80.6,36,4,68,0,Cattle,Orma Boran,Female,Kid/Lamb/Calf,BDT073714,BSR016297,AVAQ69657,Hola,brucella,Non Irrigated,negative
3020,69471,80.6,36,4,68,0,Cattle,Orma Boran,Female,Weaner,BDT073501,BSR015621,AVAQ69471,Hola,rvf,Non Irrigated,negative
3020,69656,80.6,36,4,68,0,Cattle,Orma Boran,Female,Weaner,BDT072617,BSR016317,AVAQ69656,Hola,qfever,Non Irrigated,negative
3020,69809,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT072630,BSR016322,AVAQ69809,Hola,rvf,Non Irrigated,negative
3020,69657,80.6,36,4,68,0,Cattle,Orma Boran,Female,Kid/Lamb/Calf,BDT073714,BSR016297,AVAQ69657,Hola,qfever,Non Irrigated,negative
3020,69713,80.6,36,4,68,0,Cattle,Orma Boran,Male,Kid/Lamb/Calf,BDT073703,BSR016278,AVAQ69713,Hola,qfever,Non Irrigated,negative
3020,69656,80.6,36,4,68,0,Cattle,Orma Boran,Female,Weaner,BDT072617,BSR016317,AVAQ69656,Hola,brucella,Non Irrigated,negative
3020,69420,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT073490,BSR015589,AVAQ69420,Hola,rvf,Non Irrigated,positive
3020,69763,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT073716,BSR015607,AVAQ69763,Hola,rvf,Non Irrigated,positive
3020,69780,80.6,36,4,68,0,Cattle,Orma Boran,Male,Kid/Lamb/Calf,BDT073693,BSR016296,AVAQ69780,Hola,rvf,Non Irrigated,negative
3020,69740,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT072641,BSR016298,AVAQ69740,Hola,rvf,Non Irrigated,negative
3020,69768,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT072616,BSR016323,AVAQ69768,Hola,brucella,Non Irrigated,negative
3020,69447,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT072625,BSR016303,AVAQ69447,Hola,qfever,Non Irrigated,negative
3020,69420,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT073490,BSR015589,AVAQ69420,Hola,qfever,Non Irrigated,negative
3020,69479,80.6,36,4,68,0,Cattle,Orma Boran,Male,Weaner,BDT073694,BSR015592,AVAQ69479,Hola,rvf,Non Irrigated,negative
3020,69311,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT073460,BSR015580,AVAQ69311,Hola,rvf,Non Irrigated,positive
3020,69809,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT072630,BSR016322,AVAQ69809,Hola,qfever,Non Irrigated,negative
3020,69447,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT072625,BSR016303,AVAQ69447,Hola,rvf,Non Irrigated,negative
3020,69433,80.6,36,4,68,0,Cattle,Orma Boran,Male,Weaner,BDT072632,BSR016310,AVAQ69433,Hola,qfever,Non Irrigated,negative
3020,69742,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT073711,BSR015586,AVAQ69742,Hola,rvf,Non Irrigated,negative
3020,69311,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT073460,BSR015580,AVAQ69311,Hola,qfever,Non Irrigated,negative
3020,69024,80.6,36,4,68,0,Cattle,Orma Boran,Male,Weaner,BDT072653,BSR016300,AVAQ69024,Hola,brucella,Non Irrigated,negative
3020,69257,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT073715,BSR015577,AVAQ69257,Hola,rvf,Non Irrigated,negative
3020,69471,80.6,36,4,68,0,Cattle,Orma Boran,Female,Weaner,BDT073501,BSR015621,AVAQ69471,Hola,brucella,Non Irrigated,negative
3020,69024,80.6,36,4,68,0,Cattle,Orma Boran,Male,Weaner,BDT072653,BSR016300,AVAQ69024,Hola,qfever,Non Irrigated,negative
3020,69479,80.6,36,4,68,0,Cattle,Orma Boran,Male,Weaner,BDT073694,BSR015592,AVAQ69479,Hola,qfever,Non Irrigated,negative
3020,69401,80.6,36,4,68,0,Cattle,Orma Boran,Female,Weaner,BDT072631,BSR016277,AVAQ69401,Hola,rvf,Non Irrigated,negative
3020,69763,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT073716,BSR015607,AVAQ69763,Hola,brucella,Non Irrigated,negative
3020,69768,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT072616,BSR016323,AVAQ69768,Hola,rvf,Non Irrigated,negative
3020,69420,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT073490,BSR015589,AVAQ69420,Hola,brucella,Non Irrigated,negative
3020,69780,80.6,36,4,68,0,Cattle,Orma Boran,Male,Kid/Lamb/Calf,BDT073693,BSR016296,AVAQ69780,Hola,brucella,Non Irrigated,negative
3020,69742,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT073711,BSR015586,AVAQ69742,Hola,qfever,Non Irrigated,negative
3020,69433,80.6,36,4,68,0,Cattle,Orma Boran,Male,Weaner,BDT072632,BSR016310,AVAQ69433,Hola,rvf,Non Irrigated,negative
3020,69740,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT072641,BSR016298,AVAQ69740,Hola,brucella,Non Irrigated,negative
3020,69768,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT072616,BSR016323,AVAQ69768,Hola,qfever,Non Irrigated,negative
3020,69740,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT072641,BSR016298,AVAQ69740,Hola,qfever,Non Irrigated,negative
3020,69748,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT073487,BSR015596,AVAQ69748,Hola,rvf,Non Irrigated,positive
3020,69748,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT073487,BSR015596,AVAQ69748,Hola,qfever,Non Irrigated,negative
3020,69024,80.6,36,4,68,0,Cattle,Orma Boran,Male,Weaner,BDT072653,BSR016300,AVAQ69024,Hola,rvf,Non Irrigated,negative
3020,69311,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT073460,BSR015580,AVAQ69311,Hola,brucella,Non Irrigated,negative
3020,69447,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT072625,BSR016303,AVAQ69447,Hola,brucella,Non Irrigated,positive
3020,69656,80.6,36,4,68,0,Cattle,Orma Boran,Female,Weaner,BDT072617,BSR016317,AVAQ69656,Hola,rvf,Non Irrigated,positive
3020,69203,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT072640,BSR016315,AVAQ69203,Hola,brucella,Non Irrigated,negative
3020,69401,80.6,36,4,68,0,Cattle,Orma Boran,Female,Weaner,BDT072631,BSR016277,AVAQ69401,Hola,qfever,Non Irrigated,negative
3020,69657,80.6,36,4,68,0,Cattle,Orma Boran,Female,Kid/Lamb/Calf,BDT073714,BSR016297,AVAQ69657,Hola,rvf,Non Irrigated,negative
3020,69203,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT072640,BSR016315,AVAQ69203,Hola,rvf,Non Irrigated,positive
3020,69742,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT073711,BSR015586,AVAQ69742,Hola,brucella,Non Irrigated,positive
3020,69471,80.6,36,4,68,0,Cattle,Orma Boran,Female,Weaner,BDT073501,BSR015621,AVAQ69471,Hola,qfever,Non Irrigated,negative
3020,69809,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT072630,BSR016322,AVAQ69809,Hola,brucella,Non Irrigated,negative
3020,69735,80.6,36,4,68,0,Cattle,Orma Boran,Male,Kid/Lamb/Calf,BDT072635,BSR016227,AVAQ69735,Hola,qfever,Non Irrigated,positive
3020,69735,80.6,36,4,68,0,Cattle,Orma Boran,Male,Kid/Lamb/Calf,BDT072635,BSR016227,AVAQ69735,Hola,rvf,Non Irrigated,negative
3020,69713,80.6,36,4,68,0,Cattle,Orma Boran,Male,Kid/Lamb/Calf,BDT073703,BSR016278,AVAQ69713,Hola,rvf,Non Irrigated,negative
3020,69713,80.6,36,4,68,0,Cattle,Orma Boran,Male,Kid/Lamb/Calf,BDT073703,BSR016278,AVAQ69713,Hola,brucella,Non Irrigated,negative
3020,69401,80.6,36,4,68,0,Cattle,Orma Boran,Female,Weaner,BDT072631,BSR016277,AVAQ69401,Hola,brucella,Non Irrigated,negative
3020,69735,80.6,36,4,68,0,Cattle,Orma Boran,Male,Kid/Lamb/Calf,BDT072635,BSR016227,AVAQ69735,Hola,brucella,Non Irrigated,negative
3020,69257,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT073715,BSR015577,AVAQ69257,Hola,qfever,Non Irrigated,negative
3020,69433,80.6,36,4,68,0,Cattle,Orma Boran,Male,Weaner,BDT072632,BSR016310,AVAQ69433,Hola,brucella,Non Irrigated,negative
3020,69763,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT073716,BSR015607,AVAQ69763,Hola,qfever,Non Irrigated,negative
3020,69257,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT073715,BSR015577,AVAQ69257,Hola,brucella,Non Irrigated,negative
3020,69748,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT073487,BSR015596,AVAQ69748,Hola,brucella,Non Irrigated,positive
3020,69203,80.6,36,4,68,0,Cattle,Orma Boran,Female,Adult,BDT072640,BSR016315,AVAQ69203,Hola,qfever,Non Irrigated,negative
3020,69479,80.6,36,4,68,0,Cattle,Orma Boran,Male,Weaner,BDT073694,BSR015592,AVAQ69479,Hola,brucella,Non Irrigated,negative
3021,69753,83.3,40,60,60,0,Cattle,Orma Boran,Male,Adult,BDT072654,BSR016240,AVAQ69753,Hola,brucella,Non Irrigated,negative
3021,69682,83.3,40,60,60,0,Cattle,Orma Boran,Male,Kid/Lamb/Calf,BDT072638,BSR016293,AVAQ69682,Hola,qfever,Non Irrigated,negative
3021,69332,83.3,40,60,60,0,Cattle,Orma Boran,Female,Adult,BDT073461,BSR015620,AVAQ69332,Hola,rvf,Non Irrigated,positive
3021,69744,83.3,40,60,60,0,Cattle,Orma Boran,Female,Adult,BDT073686,BSR015599,AVAQ69744,Hola,qfever,Non Irrigated,negative
3021,69803,83.3,40,60,60,0,Cattle,Orma Boran,Female,Weaner,BDT072627,BSR015587,AVAQ69803,Hola,brucella,Non Irrigated,negative
3021,69682,83.3,40,60,60,0,Cattle,Orma Boran,Male,Kid/Lamb/Calf,BDT072638,BSR016293,AVAQ69682,Hola,brucella,Non Irrigated,negative
3021,69332,83.3,40,60,60,0,Cattle,Orma Boran,Female,Adult,BDT073461,BSR015620,AVAQ69332,Hola,brucella,Non Irrigated,negative
3021,69419,83.3,40,60,60,0,Cattle,Orma Boran,Female,Kid/Lamb/Calf,BDT072644,BSR016306,AVAQ69419,Hola,brucella,Non Irrigated,negative
3021,69443,83.3,40,60,60,0,Cattle,Orma Boran,Male,Weaner,BDT073483,BSR015617,AVAQ69443,Hola,qfever,Non Irrigated,negative
3021,69650,83.3,40,60,60,0,Cattle,Orma Boran,Female,Adult,BDT073709,BSR015579,AVAQ69650,Hola,rvf,Non Irrigated,negative
3021,69787,83.3,40,60,60,0,Cattle,Orma Boran,Female,Adult,BDT073708,BSR016318,AVAQ69787,Hola,qfever,Non Irrigated,negative
3021,69465,83.3,40,60,60,0,Cattle,Orma Boran,Male,Weaner,BDT073679,BSR015608,AVAQ69465,Hola,qfever,Non Irrigated,negative
3021,69682,83.3,40,60,60,0,Cattle,Orma Boran,Male,Kid/Lamb/Calf,BDT072638,BSR016293,AVAQ69682,Hola,rvf,Non Irrigated,negative
3021,69443,83.3,40,60,60,0,Cattle,Orma Boran,Male,Weaner,BDT073483,BSR015617,AVAQ69443,Hola,rvf,Non Irrigated,negative
3021,69786,83.3,40,60,60,0,Cattle,Orma Boran,Female,Adult,BDT073631,BSR015578,AVAQ69786,Hola,qfever,Non Irrigated,negative
3021,69419,83.3,40,60,60,0,Cattle,Orma Boran,Female,Kid/Lamb/Calf,BDT072644,BSR016306,AVAQ69419,Hola,rvf,Non Irrigated,negative
3021,69460,83.3,40,60,60,0,Cattle,Orma Boran,Female,Adult,BDT073687,BSR016229,AVAQ69460,Hola,brucella,Non Irrigated,positive
3021,69786,83.3,40,60,60,0,Cattle,Orma Boran,Female,Adult,BDT073631,BSR015578,AVAQ69786,Hola,rvf,Non Irrigated,positive
3021,69803,83.3,40,60,60,0,Cattle,Orma Boran,Female,Weaner,BDT072627,BSR015587,AVAQ69803,Hola,rvf,Non Irrigated,negative
3021,69787,83.3,40,60,60,0,Cattle,Orma Boran,Female,Adult,BDT073708,BSR016318,AVAQ69787,Hola,rvf,Non Irrigated,negative
3021,69744,83.3,40,60,60,0,Cattle,Orma Boran,Female,Adult,BDT073686,BSR015599,AVAQ69744,Hola,rvf,Non Irrigated,negative
3021,69785,83.3,40,60,60,0,Cattle,Orma Boran,Female,Adult,BDT072524,BSR016285,AVAQ69785,Hola,qfever,Non Irrigated,negative
3021,69785,83.3,40,60,60,0,Cattle,Orma Boran,Female,Adult,BDT072524,BSR016285,AVAQ69785,Hola,brucella,Non Irrigated,negative
3021,69803,83.3,40,60,60,0,Cattle,Orma Boran,Female,Weaner,BDT072627,BSR015587,AVAQ69803,Hola,qfever,Non Irrigated,negative
3021,69781,83.3,40,60,60,0,Cattle,Orma Boran,Male,Weaner,BDT072646,BSR016304,AVAQ69781,Hola,brucella,Non Irrigated,negative
3021,69786,83.3,40,60,60,0,Cattle,Orma Boran,Female,Adult,BDT073631,BSR015578,AVAQ69786,Hola,brucella,Non Irrigated,negative
3021,69817,83.3,40,60,60,0,Cattle,Orma Boran,Male,Kid/Lamb/Calf,BDT072629,BSR015616,AVAQ69817,Hola,qfever,Non Irrigated,negative
3021,69460,83.3,40,60,60,0,Cattle,Orma Boran,Female,Adult,BDT073687,BSR016229,AVAQ69460,Hola,rvf,Non Irrigated,positive
3021,69460,83.3,40,60,60,0,Cattle,Orma Boran,Female,Adult,BDT073687,BSR016229,AVAQ69460,Hola,qfever,Non Irrigated,negative
3021,69727,83.3,40,60,60,0,Cattle,Orma Boran,Female,Adult,BDT073705,BSR015584,AVAQ69727,Hola,qfever,Non Irrigated,negative
3021,69650,83.3,40,60,60,0,Cattle,Orma Boran,Female,Adult,BDT073709,BSR015579,AVAQ69650,Hola,qfever,Non Irrigated,negative
3021,69787,83.3,40,60,60,0,Cattle,Orma Boran,Female,Adult,BDT073708,BSR016318,AVAQ69787,Hola,brucella,Non Irrigated,negative
3021,69817,83.3,40,60,60,0,Cattle,Orma Boran,Male,Kid/Lamb/Calf,BDT072629,BSR015616,AVAQ69817,Hola,rvf,Non Irrigated,negative
3021,69419,83.3,40,60,60,0,Cattle,Orma Boran,Female,Kid/Lamb/Calf,BDT072644,BSR016306,AVAQ69419,Hola,qfever,Non Irrigated,negative
